DBN,Grade,Year,Number_Tested,Mean_Scale_Score,Num_Level1,Pct_Level1,Num_Level2,Pct_Level2,Num_Level3,Pct_Level3,Num_Level4,Pct_Level4,Num_Level3_and4,Pct_Level3_and4,School_Type,School_Name_x,Borough,Program_Type,Average_Class_Size,School_Name_y,Female_Percentage,Male_Percentage,Asian_Percentage,Black_Percentage,Hispanic_Percentage,Other_Percentage,White_Percentage,Avg_Major_N,Avg_No_Crim_N,Avg_Vio_N,School_Name,Eng_p_11,Aca_p_11,Eng_t_11,Aca_t_11,Eng_s_11,Aca_s_11,Funding
27Q323,7,2011,191,711,0,0,0,0,31,16.2,160,83.8,191,100,Public,,,,21.7807618129,Scholars' Academy,0.565,0.435,0.2,0.2,0.133,0.013000000000000001,0.45399999999999996,0.86,5.55,1.29,Scholars' Academy,8.1,8.5,7.5,8.6,7.8,8.3,4073774
27Q323,8,2011,183,707,0,0,3,1.6,87,47.5,93,50.8,180,98.4,Public,,,,21.7807618129,Scholars' Academy,0.565,0.435,0.2,0.2,0.133,0.013000000000000001,0.45399999999999996,0.86,5.55,1.29,Scholars' Academy,8.1,8.5,7.5,8.6,7.8,8.3,4073774
27Q333,3,2011,65,686,1,1.5,30,46.2,26,40,8,12.3,34,52.3,Public,,,,21.7807618129,Goldie Maple Academy,0.563,0.43700000000000006,0.033,0.7340000000000001,0.201,0.006999999999999999,0.024,0.33,1.76,0.59,Goldie Maple Academy,8.5,8.8,8.4,8.9,8.7,8.7,2798899
27Q333,4,2011,50,685,2,4,16,32,23,46,9,18,32,64,Public,,,,21.7807618129,Goldie Maple Academy,0.563,0.43700000000000006,0.033,0.7340000000000001,0.201,0.006999999999999999,0.024,0.33,1.76,0.59,Goldie Maple Academy,8.5,8.8,8.4,8.9,8.7,8.7,2798899
27Q333,5,2011,61,692,2,3.3,11,18,37,60.7,11,18,48,78.7,Public,,,,21.7807618129,Goldie Maple Academy,0.563,0.43700000000000006,0.033,0.7340000000000001,0.201,0.006999999999999999,0.024,0.33,1.76,0.59,Goldie Maple Academy,8.5,8.8,8.4,8.9,8.7,8.7,2798899
27Q333,6,2011,42,678,1,2.4,13,31,26,61.9,2,4.8,28,66.7,Public,,,,21.7807618129,Goldie Maple Academy,0.563,0.43700000000000006,0.033,0.7340000000000001,0.201,0.006999999999999999,0.024,0.33,1.76,0.59,Goldie Maple Academy,8.5,8.8,8.4,8.9,8.7,8.7,2798899
27Q333,7,2011,21,677,1,4.8,5,23.8,13,61.9,2,9.5,15,71.4,Public,,,,21.7807618129,Goldie Maple Academy,0.563,0.43700000000000006,0.033,0.7340000000000001,0.201,0.006999999999999999,0.024,0.33,1.76,0.59,Goldie Maple Academy,8.5,8.8,8.4,8.9,8.7,8.7,2798899
27Q333,8,2011,26,679,0,0,10,38.5,15,57.7,1,3.8,16,61.5,Public,,,,21.7807618129,Goldie Maple Academy,0.563,0.43700000000000006,0.033,0.7340000000000001,0.201,0.006999999999999999,0.024,0.33,1.76,0.59,Goldie Maple Academy,8.5,8.8,8.4,8.9,8.7,8.7,2798899
28Q008,6,2011,80,647,31,38.8,34,42.5,14,17.5,1,1.3,15,18.8,Public,,,,21.7807618129,J.H.S. 008 Richard S. Grossley,0.456,0.544,0.122,0.665,0.183,0.016,0.013999999999999999,,2.44092982963,,J.H.S. 008 Richard S. Grossley,7.4,7.4,7.0,7.2,6.3,7.2,4169212
28Q008,7,2011,318,660,53,16.7,149,46.9,86,27,30,9.4,116,36.5,Public,,,,21.7807618129,J.H.S. 008 Richard S. Grossley,0.456,0.544,0.122,0.665,0.183,0.016,0.013999999999999999,,2.44092982963,,J.H.S. 008 Richard S. Grossley,7.4,7.4,7.0,7.2,6.3,7.2,4169212
28Q008,8,2011,283,655,47,16.6,145,51.2,83,29.3,8,2.8,91,32.2,Public,,,,21.7807618129,J.H.S. 008 Richard S. Grossley,0.456,0.544,0.122,0.665,0.183,0.016,0.013999999999999999,,2.44092982963,,J.H.S. 008 Richard S. Grossley,7.4,7.4,7.0,7.2,6.3,7.2,4169212
28Q030,3,2011,101,679,17,16.8,45,44.6,32,31.7,7,6.9,39,38.6,Public,,,,21.7807618129,,0.49535790309769656,,0.10123907863383637,0.3324225575853853,0.43735059571088164,0.010734233518665608,0.11825226370135028,,2.44092982963,,P.S. 030 Queens,8.1,8.6,6.1,7.0,,7.7456046748,3725005
28Q030,4,2011,90,670,12,13.3,38,42.2,30,33.3,10,11.1,40,44.4,Public,,,,21.7807618129,,0.49535790309769656,,0.10123907863383637,0.3324225575853853,0.43735059571088164,0.010734233518665608,0.11825226370135028,,2.44092982963,,P.S. 030 Queens,8.1,8.6,6.1,7.0,,7.7456046748,3725005
28Q030,5,2011,103,671,15,14.6,38,36.9,40,38.8,10,9.7,50,48.5,Public,,,,21.7807618129,,0.49535790309769656,,0.10123907863383637,0.3324225575853853,0.43735059571088164,0.010734233518665608,0.11825226370135028,,2.44092982963,,P.S. 030 Queens,8.1,8.6,6.1,7.0,,7.7456046748,3725005
28Q040,3,2011,94,680,14,14.9,43,45.7,31,33,6,6.4,37,39.4,Public,,,,21.7807618129,P.S. 040 Samuel Huntington,0.52,0.48,0.054000000000000006,0.718,0.185,0.016,0.027999999999999997,0.33,1.76,0.59,P.S. 040 Samuel Huntington,7.9,8.3,8.2,8.7,8.9,9.4,3490794
28Q040,4,2011,56,685,2,3.6,23,41.1,21,37.5,10,17.9,31,55.4,Public,,,,21.7807618129,P.S. 040 Samuel Huntington,0.52,0.48,0.054000000000000006,0.718,0.185,0.016,0.027999999999999997,0.33,1.76,0.59,P.S. 040 Samuel Huntington,7.9,8.3,8.2,8.7,8.9,9.4,3490794
28Q040,5,2011,67,680,5,7.5,26,38.8,24,35.8,12,17.9,36,53.7,Public,,,,21.7807618129,P.S. 040 Samuel Huntington,0.52,0.48,0.054000000000000006,0.718,0.185,0.016,0.027999999999999997,0.33,1.76,0.59,P.S. 040 Samuel Huntington,7.9,8.3,8.2,8.7,8.9,9.4,3490794
28Q040,6,2011,45,674,1,2.2,27,60,13,28.9,4,8.9,17,37.8,Public,,,,21.7807618129,P.S. 040 Samuel Huntington,0.52,0.48,0.054000000000000006,0.718,0.185,0.016,0.027999999999999997,0.33,1.76,0.59,P.S. 040 Samuel Huntington,7.9,8.3,8.2,8.7,8.9,9.4,3490794
28Q048,3,2011,48,676,9,18.8,21,43.8,17,35.4,1,2.1,18,37.5,Public,,,,21.7807618129,P.S. 048 William Wordsworth,0.495,0.505,0.109,0.685,0.16,0.019,0.027000000000000003,0.33,1.76,0.59,P.S. 048 William Wordsworth,7.7,7.8,7.2,7.7,,7.7456046748,2023310
28Q048,4,2011,53,686,3,5.7,15,28.3,25,47.2,10,18.9,35,66,Public,,,,21.7807618129,P.S. 048 William Wordsworth,0.495,0.505,0.109,0.685,0.16,0.019,0.027000000000000003,0.33,1.76,0.59,P.S. 048 William Wordsworth,7.7,7.8,7.2,7.7,,7.7456046748,2023310
28Q048,5,2011,60,669,5,8.3,34,56.7,17,28.3,4,6.7,21,35,Public,,,,21.7807618129,P.S. 048 William Wordsworth,0.495,0.505,0.109,0.685,0.16,0.019,0.027000000000000003,0.33,1.76,0.59,P.S. 048 William Wordsworth,7.7,7.8,7.2,7.7,,7.7456046748,2023310
28Q050,3,2011,121,692,2,1.7,36,29.8,56,46.3,27,22.3,83,68.6,Public,,,,21.7807618129,P.S. 050 Talfourd Lawn Elementary School,0.514,0.486,0.10400000000000001,0.326,0.4,0.14,0.031,0.52,2.49,0.75,P.S. 050 Talfourd Lawn Elementary School,7.7,8.1,6.7,7.0,6.9,7.8,4572734
28Q050,4,2011,126,694,1,0.8,36,28.6,54,42.9,35,27.8,89,70.6,Public,,,,21.7807618129,P.S. 050 Talfourd Lawn Elementary School,0.514,0.486,0.10400000000000001,0.326,0.4,0.14,0.031,0.52,2.49,0.75,P.S. 050 Talfourd Lawn Elementary School,7.7,8.1,6.7,7.0,6.9,7.8,4572734
28Q050,5,2011,132,691,4,3,44,33.3,51,38.6,33,25,84,63.6,Public,,,,21.7807618129,P.S. 050 Talfourd Lawn Elementary School,0.514,0.486,0.10400000000000001,0.326,0.4,0.14,0.031,0.52,2.49,0.75,P.S. 050 Talfourd Lawn Elementary School,7.7,8.1,6.7,7.0,6.9,7.8,4572734
28Q050,6,2011,95,679,5,5.3,42,44.2,26,27.4,22,23.2,48,50.5,Public,,,,21.7807618129,P.S. 050 Talfourd Lawn Elementary School,0.514,0.486,0.10400000000000001,0.326,0.4,0.14,0.031,0.52,2.49,0.75,P.S. 050 Talfourd Lawn Elementary School,7.7,8.1,6.7,7.0,6.9,7.8,4572734
28Q054,3,2011,87,683,10,11.5,32,36.8,39,44.8,6,6.9,45,51.7,Public,,,,21.7807618129,P.S. 054 Hillside,0.484,0.516,0.397,0.09699999999999999,0.462,0.009000000000000001,0.035,0.33,1.76,0.59,P.S. 054 Hillside,7.8,8.2,6.5,6.9,,7.7456046748,3190078
28Q054,4,2011,91,672,16,17.6,33,36.3,28,30.8,14,15.4,42,46.2,Public,,,,21.7807618129,P.S. 054 Hillside,0.484,0.516,0.397,0.09699999999999999,0.462,0.009000000000000001,0.035,0.33,1.76,0.59,P.S. 054 Hillside,7.8,8.2,6.5,6.9,,7.7456046748,3190078
28Q054,5,2011,96,678,6,6.3,43,44.8,33,34.4,14,14.6,47,49,Public,,,,21.7807618129,P.S. 054 Hillside,0.484,0.516,0.397,0.09699999999999999,0.462,0.009000000000000001,0.035,0.33,1.76,0.59,P.S. 054 Hillside,7.8,8.2,6.5,6.9,,7.7456046748,3190078
28Q055,3,2011,92,679,16,17.4,28,30.4,45,48.9,3,3.3,48,52.2,Public,,,,21.7807618129,P.S. 055 Maure,0.47700000000000004,0.523,0.46399999999999997,0.147,0.293,0.061,0.034,0.33,1.76,0.59,P.S. 055 Maure,7.8,8.3,6.4,6.6,8.0,8.2,4036484
28Q055,4,2011,112,692,3,2.7,33,29.5,42,37.5,34,30.4,76,67.9,Public,,,,21.7807618129,P.S. 055 Maure,0.47700000000000004,0.523,0.46399999999999997,0.147,0.293,0.061,0.034,0.33,1.76,0.59,P.S. 055 Maure,7.8,8.3,6.4,6.6,8.0,8.2,4036484
28Q055,5,2011,90,683,5,5.6,30,33.3,38,42.2,17,18.9,55,61.1,Public,,,,21.7807618129,P.S. 055 Maure,0.47700000000000004,0.523,0.46399999999999997,0.147,0.293,0.061,0.034,0.33,1.76,0.59,P.S. 055 Maure,7.8,8.3,6.4,6.6,8.0,8.2,4036484
28Q055,6,2011,66,690,1,1.5,12,18.2,36,54.5,17,25.8,53,80.3,Public,,,,21.7807618129,P.S. 055 Maure,0.47700000000000004,0.523,0.46399999999999997,0.147,0.293,0.061,0.034,0.33,1.76,0.59,P.S. 055 Maure,7.8,8.3,6.4,6.6,8.0,8.2,4036484
28Q072,6,2011,144,657,42,29.2,58,40.3,28,19.4,16,11.1,44,30.6,Public,,,,21.7807618129,Catherine & Count Basie Middle School 72,0.475,0.525,0.18100000000000002,0.685,0.11599999999999999,0.01,0.008,0.52,2.49,0.75,Catherine & Count Basie Middle School 72,7.6,7.8,7.4,7.8,6.3,7.2,4757688
28Q072,7,2011,305,661,57,18.7,139,45.6,68,22.3,41,13.4,109,35.7,Public,,,,21.7807618129,Catherine & Count Basie Middle School 72,0.475,0.525,0.18100000000000002,0.685,0.11599999999999999,0.01,0.008,0.52,2.49,0.75,Catherine & Count Basie Middle School 72,7.6,7.8,7.4,7.8,6.3,7.2,4757688
28Q072,8,2011,281,668,38,13.5,114,40.6,84,29.9,45,16,129,45.9,Public,,,,21.7807618129,Catherine & Count Basie Middle School 72,0.475,0.525,0.18100000000000002,0.685,0.11599999999999999,0.01,0.008,0.52,2.49,0.75,Catherine & Count Basie Middle School 72,7.6,7.8,7.4,7.8,6.3,7.2,4757688
28Q080,3,2011,92,681,9,9.8,44,47.8,34,37,5,5.4,39,42.4,Public,,,,21.7807618129,P.S. 080 Thurgood Marshall Magnet,0.507,0.493,0.023,0.889,0.064,0.005,0.018000000000000002,0.33,1.76,0.59,P.S. 080 Thurgood Marshall Magnet,8.0,8.0,8.0,8.2,,7.7456046748,3886670
28Q080,4,2011,89,672,9,10.1,46,51.7,25,28.1,9,10.1,34,38.2,Public,,,,21.7807618129,P.S. 080 Thurgood Marshall Magnet,0.507,0.493,0.023,0.889,0.064,0.005,0.018000000000000002,0.33,1.76,0.59,P.S. 080 Thurgood Marshall Magnet,8.0,8.0,8.0,8.2,,7.7456046748,3886670
28Q080,5,2011,101,666,12,11.9,50,49.5,36,35.6,3,3,39,38.6,Public,,,,21.7807618129,P.S. 080 Thurgood Marshall Magnet,0.507,0.493,0.023,0.889,0.064,0.005,0.018000000000000002,0.33,1.76,0.59,P.S. 080 Thurgood Marshall Magnet,8.0,8.0,8.0,8.2,,7.7456046748,3886670
28Q082,3,2011,108,676,24,22.2,37,34.3,40,37,7,6.5,47,43.5,Public,,,,21.7807618129,P.S. 082 Hammond,0.455,0.545,0.336,0.1,0.547,0.0,0.017,0.33,1.76,0.59,P.S. 082 Hammond,8.0,8.3,6.2,6.6,,7.7456046748,3615642
28Q082,4,2011,98,681,6,6.1,36,36.7,38,38.8,18,18.4,56,57.1,Public,,,,21.7807618129,P.S. 082 Hammond,0.455,0.545,0.336,0.1,0.547,0.0,0.017,0.33,1.76,0.59,P.S. 082 Hammond,8.0,8.3,6.2,6.6,,7.7456046748,3615642
28Q082,5,2011,97,675,4,4.1,51,52.6,32,33,10,10.3,42,43.3,Public,,,,21.7807618129,P.S. 082 Hammond,0.455,0.545,0.336,0.1,0.547,0.0,0.017,0.33,1.76,0.59,P.S. 082 Hammond,8.0,8.3,6.2,6.6,,7.7456046748,3615642
28Q086,3,2011,251,676,48,19.1,119,47.4,70,27.9,14,5.6,84,33.5,Public,,,,21.7807618129,P.S. Q086,0.522,0.478,0.36700000000000005,0.17,0.44,0.001,0.022000000000000002,0.52,2.49,0.75,P.S. Q086,7.8,8.0,5.7,6.3,7.4,7.9,5076923
28Q086,4,2011,251,675,31,12.4,93,37.1,82,32.7,45,17.9,127,50.6,Public,,,,21.7807618129,P.S. Q086,0.522,0.478,0.36700000000000005,0.17,0.44,0.001,0.022000000000000002,0.52,2.49,0.75,P.S. Q086,7.8,8.0,5.7,6.3,7.4,7.9,5076923
28Q086,5,2011,256,676,25,9.8,92,35.9,102,39.8,37,14.5,139,54.3,Public,,,,21.7807618129,P.S. Q086,0.522,0.478,0.36700000000000005,0.17,0.44,0.001,0.022000000000000002,0.52,2.49,0.75,P.S. Q086,7.8,8.0,5.7,6.3,7.4,7.9,5076923
28Q086,6,2011,212,675,26,12.3,82,38.7,71,33.5,33,15.6,104,49.1,Public,,,,21.7807618129,P.S. Q086,0.522,0.478,0.36700000000000005,0.17,0.44,0.001,0.022000000000000002,0.52,2.49,0.75,P.S. Q086,7.8,8.0,5.7,6.3,7.4,7.9,5076923
28Q099,3,2011,121,686,12,9.9,35,28.9,55,45.5,19,15.7,74,61.2,Public,,,,21.7807618129,P.S. 099 Kew Gardens,0.48100000000000004,0.519,0.281,0.08199999999999999,0.36200000000000004,0.006,0.268,0.52,2.49,0.75,P.S. 099 Kew Gardens,7.6,7.7,8.1,8.9,7.4,8.2,3901607
28Q099,4,2011,121,705,7,5.8,15,12.4,31,25.6,68,56.2,99,81.8,Public,,,,21.7807618129,P.S. 099 Kew Gardens,0.48100000000000004,0.519,0.281,0.08199999999999999,0.36200000000000004,0.006,0.268,0.52,2.49,0.75,P.S. 099 Kew Gardens,7.6,7.7,8.1,8.9,7.4,8.2,3901607
28Q099,5,2011,102,700,2,2,16,15.7,45,44.1,39,38.2,84,82.4,Public,,,,21.7807618129,P.S. 099 Kew Gardens,0.48100000000000004,0.519,0.281,0.08199999999999999,0.36200000000000004,0.006,0.268,0.52,2.49,0.75,P.S. 099 Kew Gardens,7.6,7.7,8.1,8.9,7.4,8.2,3901607
28Q099,6,2011,86,703,2,2.3,8,9.3,29,33.7,47,54.7,76,88.4,Public,,,,21.7807618129,P.S. 099 Kew Gardens,0.48100000000000004,0.519,0.281,0.08199999999999999,0.36200000000000004,0.006,0.268,0.52,2.49,0.75,P.S. 099 Kew Gardens,7.6,7.7,8.1,8.9,7.4,8.2,3901607
28Q101,3,2011,114,710,0,0,9,7.9,49,43,56,49.1,105,92.1,Public,,,,21.7807618129,P.S. 101 School in the Gardens,0.46799999999999997,0.532,0.332,0.044000000000000004,0.133,0.034,0.456,0.33,1.76,0.59,P.S. 101 School in the Gardens,7.7,7.8,8.5,8.8,7.7,8.0,3479413
28Q101,4,2011,85,699,4,4.7,17,20,24,28.2,40,47.1,64,75.3,Public,,,,21.7807618129,P.S. 101 School in the Gardens,0.46799999999999997,0.532,0.332,0.044000000000000004,0.133,0.034,0.456,0.33,1.76,0.59,P.S. 101 School in the Gardens,7.7,7.8,8.5,8.8,7.7,8.0,3479413
28Q101,5,2011,97,699,9,9.3,10,10.3,34,35.1,44,45.4,78,80.4,Public,,,,21.7807618129,P.S. 101 School in the Gardens,0.46799999999999997,0.532,0.332,0.044000000000000004,0.133,0.034,0.456,0.33,1.76,0.59,P.S. 101 School in the Gardens,7.7,7.8,8.5,8.8,7.7,8.0,3479413
28Q101,6,2011,49,704,1,2,8,16.3,13,26.5,27,55.1,40,81.6,Public,,,,21.7807618129,P.S. 101 School in the Gardens,0.46799999999999997,0.532,0.332,0.044000000000000004,0.133,0.034,0.456,0.33,1.76,0.59,P.S. 101 School in the Gardens,7.7,7.8,8.5,8.8,7.7,8.0,3479413
28Q117,3,2011,168,688,8,4.8,62,36.9,77,45.8,21,12.5,98,58.3,Public,,,,21.7807618129,P.S. 117 J. Keld / Briarwood School,0.499,0.501,0.38,0.113,0.316,0.013000000000000001,0.179,0.56,3.56,1.05,P.S. 117 J. Keld / Briarwood School,7.8,8.1,6.7,7.6,7.4,7.8,6095304
28Q117,4,2011,157,686,8,5.1,49,31.2,66,42,34,21.7,100,63.7,Public,,,,21.7807618129,P.S. 117 J. Keld / Briarwood School,0.499,0.501,0.38,0.113,0.316,0.013000000000000001,0.179,0.56,3.56,1.05,P.S. 117 J. Keld / Briarwood School,7.8,8.1,6.7,7.6,7.4,7.8,6095304
28Q117,5,2011,169,683,12,7.1,48,28.4,75,44.4,34,20.1,109,64.5,Public,,,,21.7807618129,P.S. 117 J. Keld / Briarwood School,0.499,0.501,0.38,0.113,0.316,0.013000000000000001,0.179,0.56,3.56,1.05,P.S. 117 J. Keld / Briarwood School,7.8,8.1,6.7,7.6,7.4,7.8,6095304
28Q117,6,2011,179,685,14,7.8,41,22.9,70,39.1,54,30.2,124,69.3,Public,,,,21.7807618129,P.S. 117 J. Keld / Briarwood School,0.499,0.501,0.38,0.113,0.316,0.013000000000000001,0.179,0.56,3.56,1.05,P.S. 117 J. Keld / Briarwood School,7.8,8.1,6.7,7.6,7.4,7.8,6095304
28Q121,3,2011,124,694,4,3.2,25,20.2,70,56.5,25,20.2,95,76.6,Public,,,,21.7807618129,P.S. 121 Queens,0.48,0.52,0.5820000000000001,0.252,0.11599999999999999,0.006999999999999999,0.043,0.52,2.49,0.75,P.S. 121 Queens,7.8,8.5,8.6,9.0,7.8,8.4,4789094
28Q121,4,2011,157,701,2,1.3,16,10.2,77,49,62,39.5,139,88.5,Public,,,,21.7807618129,P.S. 121 Queens,0.48,0.52,0.5820000000000001,0.252,0.11599999999999999,0.006999999999999999,0.043,0.52,2.49,0.75,P.S. 121 Queens,7.8,8.5,8.6,9.0,7.8,8.4,4789094
28Q121,5,2011,139,693,2,1.4,26,18.7,74,53.2,37,26.6,111,79.9,Public,,,,21.7807618129,P.S. 121 Queens,0.48,0.52,0.5820000000000001,0.252,0.11599999999999999,0.006999999999999999,0.043,0.52,2.49,0.75,P.S. 121 Queens,7.8,8.5,8.6,9.0,7.8,8.4,4789094
28Q121,6,2011,136,704,1,0.7,13,9.6,50,36.8,72,52.9,122,89.7,Public,,,,21.7807618129,P.S. 121 Queens,0.48,0.52,0.5820000000000001,0.252,0.11599999999999999,0.006999999999999999,0.043,0.52,2.49,0.75,P.S. 121 Queens,7.8,8.5,8.6,9.0,7.8,8.4,4789094
28Q139,3,2011,135,692,7,5.2,28,20.7,75,55.6,25,18.5,100,74.1,Public,,,,21.7807618129,P.S. 139 Rego Park,0.48200000000000004,0.518,0.29,0.036000000000000004,0.308,0.013000000000000001,0.354,0.52,2.49,0.75,P.S. 139 Rego Park,8.0,8.3,6.1,7.4,7.7,8.1,4753797
28Q139,4,2011,134,702,3,2.2,21,15.7,54,40.3,56,41.8,110,82.1,Public,,,,21.7807618129,P.S. 139 Rego Park,0.48200000000000004,0.518,0.29,0.036000000000000004,0.308,0.013000000000000001,0.354,0.52,2.49,0.75,P.S. 139 Rego Park,8.0,8.3,6.1,7.4,7.7,8.1,4753797
28Q139,5,2011,106,704,5,4.7,6,5.7,44,41.5,51,48.1,95,89.6,Public,,,,21.7807618129,P.S. 139 Rego Park,0.48200000000000004,0.518,0.29,0.036000000000000004,0.308,0.013000000000000001,0.354,0.52,2.49,0.75,P.S. 139 Rego Park,8.0,8.3,6.1,7.4,7.7,8.1,4753797
28Q139,6,2011,92,693,2,2.2,21,22.8,30,32.6,39,42.4,69,75,Public,,,,21.7807618129,P.S. 139 Rego Park,0.48200000000000004,0.518,0.29,0.036000000000000004,0.308,0.013000000000000001,0.354,0.52,2.49,0.75,P.S. 139 Rego Park,8.0,8.3,6.1,7.4,7.7,8.1,4753797
28Q140,3,2011,107,679,14,13.1,53,49.5,37,34.6,3,2.8,40,37.4,Public,,,,21.7807618129,P.S. 140 Edward K Ellington,0.48,0.52,0.011000000000000001,0.8340000000000001,0.129,0.011000000000000001,0.016,0.33,1.76,0.59,P.S. 140 Edward K Ellington,7.7,8.3,6.9,7.5,7.3,8.0,3659109
28Q140,4,2011,110,670,7,6.4,60,54.5,34,30.9,9,8.2,43,39.1,Public,,,,21.7807618129,P.S. 140 Edward K Ellington,0.48,0.52,0.011000000000000001,0.8340000000000001,0.129,0.011000000000000001,0.016,0.33,1.76,0.59,P.S. 140 Edward K Ellington,7.7,8.3,6.9,7.5,7.3,8.0,3659109
28Q140,5,2011,117,672,14,12,51,43.6,44,37.6,8,6.8,52,44.4,Public,,,,21.7807618129,P.S. 140 Edward K Ellington,0.48,0.52,0.011000000000000001,0.8340000000000001,0.129,0.011000000000000001,0.016,0.33,1.76,0.59,P.S. 140 Edward K Ellington,7.7,8.3,6.9,7.5,7.3,8.0,3659109
28Q140,6,2011,74,676,3,4.1,29,39.2,33,44.6,9,12.2,42,56.8,Public,,,,21.7807618129,P.S. 140 Edward K Ellington,0.48,0.52,0.011000000000000001,0.8340000000000001,0.129,0.011000000000000001,0.016,0.33,1.76,0.59,P.S. 140 Edward K Ellington,7.7,8.3,6.9,7.5,7.3,8.0,3659109
28Q144,3,2011,94,697,4,4.3,19,20.2,38,40.4,33,35.1,71,75.5,Public,,,,21.7807618129,P.S. 144 Col Jeromus Remsen,0.514,0.486,0.341,0.032,0.2,0.069,0.358,0.52,2.49,0.75,P.S. 144 Col Jeromus Remsen,7.9,7.9,8.8,9.1,7.2,8.0,4214975
28Q144,4,2011,109,704,6,5.5,16,14.7,33,30.3,54,49.5,87,79.8,Public,,,,21.7807618129,P.S. 144 Col Jeromus Remsen,0.514,0.486,0.341,0.032,0.2,0.069,0.358,0.52,2.49,0.75,P.S. 144 Col Jeromus Remsen,7.9,7.9,8.8,9.1,7.2,8.0,4214975
28Q144,5,2011,88,702,3,3.4,11,12.5,35,39.8,39,44.3,74,84.1,Public,,,,21.7807618129,P.S. 144 Col Jeromus Remsen,0.514,0.486,0.341,0.032,0.2,0.069,0.358,0.52,2.49,0.75,P.S. 144 Col Jeromus Remsen,7.9,7.9,8.8,9.1,7.2,8.0,4214975
28Q144,6,2011,26,688,4,15.4,6,23.1,5,19.2,11,42.3,16,61.5,Public,,,,21.7807618129,P.S. 144 Col Jeromus Remsen,0.514,0.486,0.341,0.032,0.2,0.069,0.358,0.52,2.49,0.75,P.S. 144 Col Jeromus Remsen,7.9,7.9,8.8,9.1,7.2,8.0,4214975
28Q157,6,2011,309,693,27,8.7,53,17.2,96,31.1,133,43,229,74.1,Public,,,,21.7807618129,J.H.S. 157 Stephen A. Halsey,0.456,0.544,0.196,0.121,0.239,0.01,0.434,0.86,5.55,1.29,J.H.S. 157 Stephen A. Halsey,7.4,7.6,7.5,8.5,7.1,7.4,6424921
28Q157,7,2011,318,691,14,4.4,64,20.1,101,31.8,139,43.7,240,75.5,Public,,,,21.7807618129,J.H.S. 157 Stephen A. Halsey,0.456,0.544,0.196,0.121,0.239,0.01,0.434,0.86,5.55,1.29,J.H.S. 157 Stephen A. Halsey,7.4,7.6,7.5,8.5,7.1,7.4,6424921
28Q157,8,2011,333,685,19,5.7,90,27,136,40.8,88,26.4,224,67.3,Public,,,,21.7807618129,J.H.S. 157 Stephen A. Halsey,0.456,0.544,0.196,0.121,0.239,0.01,0.434,0.86,5.55,1.29,J.H.S. 157 Stephen A. Halsey,7.4,7.6,7.5,8.5,7.1,7.4,6424921
28Q160,3,2011,111,677,16,14.4,52,46.8,39,35.1,4,3.6,43,38.7,Public,,,,21.7807618129,P.S. 160 Walter Francis Bishop,0.488,0.512,0.094,0.67,0.166,0.037000000000000005,0.032,0.33,1.76,0.59,P.S. 160 Walter Francis Bishop,7.6,8.0,7.2,7.4,7.4,7.9,3911399
28Q160,4,2011,106,669,12,11.3,53,50,30,28.3,11,10.4,41,38.7,Public,,,,21.7807618129,P.S. 160 Walter Francis Bishop,0.488,0.512,0.094,0.67,0.166,0.037000000000000005,0.032,0.33,1.76,0.59,P.S. 160 Walter Francis Bishop,7.6,8.0,7.2,7.4,7.4,7.9,3911399
28Q160,5,2011,87,677,4,4.6,40,46,35,40.2,8,9.2,43,49.4,Public,,,,21.7807618129,P.S. 160 Walter Francis Bishop,0.488,0.512,0.094,0.67,0.166,0.037000000000000005,0.032,0.33,1.76,0.59,P.S. 160 Walter Francis Bishop,7.6,8.0,7.2,7.4,7.4,7.9,3911399
28Q160,6,2011,88,674,2,2.3,39,44.3,37,42,10,11.4,47,53.4,Public,,,,21.7807618129,P.S. 160 Walter Francis Bishop,0.488,0.512,0.094,0.67,0.166,0.037000000000000005,0.032,0.33,1.76,0.59,P.S. 160 Walter Francis Bishop,7.6,8.0,7.2,7.4,7.4,7.9,3911399
28Q161,3,2011,104,689,4,3.8,26,25,66,63.5,8,7.7,74,71.2,Public,,,,21.7807618129,P.S. 161 Arthur Ashe School,0.465,0.535,0.7190000000000001,0.08900000000000001,0.16699999999999998,0.004,0.021,0.33,1.76,0.59,P.S. 161 Arthur Ashe School,8.1,8.6,8.9,9.4,8.2,8.4,4030696
28Q161,4,2011,129,701,1,0.8,12,9.3,63,48.8,53,41.1,116,89.9,Public,,,,21.7807618129,P.S. 161 Arthur Ashe School,0.465,0.535,0.7190000000000001,0.08900000000000001,0.16699999999999998,0.004,0.021,0.33,1.76,0.59,P.S. 161 Arthur Ashe School,8.1,8.6,8.9,9.4,8.2,8.4,4030696
28Q161,5,2011,104,694,3,2.9,11,10.6,63,60.6,27,26,90,86.5,Public,,,,21.7807618129,P.S. 161 Arthur Ashe School,0.465,0.535,0.7190000000000001,0.08900000000000001,0.16699999999999998,0.004,0.021,0.33,1.76,0.59,P.S. 161 Arthur Ashe School,8.1,8.6,8.9,9.4,8.2,8.4,4030696
